AQI,PM2_5,PM10,SO2,NO2,CO,O3,Time
69.412498,50.529999,53.160000,14.960000,41.040001,0.810000,32.720001,2013-09-07
55.174999,36.230000,50.750000,19.590000,44.139999,0.780000,60.980000,2013-09-08
69.000000,50.200001,66.559998,15.160000,50.730000,0.920000,64.010002,2013-09-09
83.750000,62.000000,91.470001,21.490000,54.250000,0.960000,77.839996,2013-09-10
57.412498,39.020000,64.139999,16.360001,45.930000,0.760000,67.250000,2013-09-11
72.875000,53.299999,79.129997,13.750000,39.630001,0.640000,62.360001,2013-09-12
83.599998,61.880001,84.220001,15.930000,42.680000,0.650000,60.020000,2013-09-13
163.714279,124.599998,166.149994,23.129999,61.349998,1.040000,57.680000,2013-09-14
226.300003,176.300003,192.570007,34.139999,66.050003,1.210000,59.619999,2013-09-15
201.720001,151.720001,173.699997,27.760000,57.930000,1.150000,47.669998,2013-09-16
139.250000,106.400002,139.130005,29.870001,48.349998,0.910000,31.670000,2013-09-17
67.462502,48.970001,77.000000,25.080000,41.790001,0.920000,19.330000,2013-09-18
45.980000,29.450001,45.980000,15.100000,30.830000,0.640000,40.840000,2013-09-19
51.345001,35.959999,52.689999,14.040000,34.490002,0.660000,34.340000,2013-09-20
77.837502,57.270000,80.290001,18.549999,41.380001,0.870000,38.480000,2013-09-21
137.912506,105.330002,152.080002,20.049999,69.000000,1.580000,16.500000,2013-09-22
101.887505,76.510002,105.360001,24.270000,52.820000,1.050000,29.110001,2013-09-23
58.650002,40.770000,67.300003,26.059999,42.959999,0.910000,33.689999,2013-09-24
57.240002,31.379999,64.480003,20.150000,35.709999,0.480000,41.810001,2013-09-25
48.799999,30.990000,48.799999,10.300000,37.840000,0.520000,31.780001,2013-09-26
66.012505,47.810001,69.059998,13.000000,47.950001,0.790000,26.459999,2013-09-27
60.875000,39.110001,64.489998,14.150000,48.700001,0.780000,22.980000,2013-09-28
80.437500,59.349998,88.910004,16.040001,54.240002,0.890000,28.160000,2013-09-29
193.442856,145.410004,200.580002,45.430000,63.770000,1.730000,41.180000,2013-09-30
111.637497,84.309998,124.879997,18.950001,59.470001,1.080000,36.779999,2013-10-01
135.875000,103.699997,164.850006,23.830000,70.989998,1.500000,8.050000,2013-10-02
107.449997,80.959999,118.510002,19.530001,47.509998,0.880000,51.209999,2013-10-03
115.737495,87.589996,140.820007,26.889999,52.080002,0.900000,34.830002,2013-10-04
93.687500,69.949997,92.750000,11.700000,50.660000,0.950000,27.379999,2013-10-05
101.887505,76.510002,111.930000,20.480000,53.310001,1.360000,56.590000,2013-10-06
127.287506,96.830002,140.050003,25.660000,66.529999,1.310000,46.330002,2013-10-07
